ID	tat_toxic	tat_detox1
0	Э блэт,мин футбол уйнарга яратам)	Мин очкын йрк оча башласа...	Гомумн барыйк, моннан китйк	Безне кешелребез авыр хлд икн, нрс чен барыйк? Без Маранины яратабыз дип терелчкбезме?	Аларны берсе килеп безг хнзбчк булса, 'мин кызыксынмыйм' дип йтчкбез	Ялганга йлнмгез, ялганнан сакланыгыз	Ни чен зе зе белн сйлшсез?	Нинди яз, су салкын	Алар чен сидек д, су да берк	Глнара, кп вакыт тте, алашылган	Тп нрс - сламтлек!	Син нинди нрс турында сйлшсе, иптш?	Матвей, м син нрс булды, зене мгънсез сйлше леп булдымы?	Башка кызлар белн флирт ясама, алар сезне танып та белмс	Яхшы, сез д кызларсыз икн	Кызлар армияг китслр, аларны егетлре калуынмы, нрс икн? Мин аламыйм!	Алар белн дуслыкка кызмы, сезне ялгыш юлга китерерлр!	Без Энкэйг бармабыз, анда кызлар юк, баруны нрс хйраны бар?	Кп кызлар шундый, егетлр белн флирт ясаа, ахырда аларны ташлыйлар!	Эй, эй, аноним, мине фотоларда флирт ясаума! Син мине тибыма тгел!!!	Бу хакта сйлшмйк, тикшермйк	Сез сйлшдн ялкарыдыгызмы? Сез белн сйлшне нрс хйраны бар?!	Сез - кызны да яратылмаган егет!	Татар егетлре шундый, эчкч, аларны игътибар итмгез	Мин хзер ирекле! Мин нрс чен кттем?	Шундый сзлр язмагыз, лкмгез!!!	Ни чен шулай кулыны кйг алып утырасы, тора, эшл!	Сезне нрсгез бетте? Сезне проблемаыз нрс?	Сорау бир карлы булмаса да, шулай утыру ярамый!	Без беркемдн д куркмабыз, мма сез - яуызсыз, кешелрг караш та белмсез	Мин берднбер, ни булды, иптш?	Сез базар халыкларыннан да яманрак, кешелрне тыймыйсез!	Иптш, мин сйлйм, итрлек!;-) мондый имнлек нрс бу?	Мин сез белн хл каттым, тагын бер сз йтрг кирк юк	Аннары алар тура яктыртып крст башлыйлар - сез футболистсыз, алашылган, шулай эшлрг кирк юк	Алар сезне алдыйлар икн, сез д шуны белн ышанып ятасызмы?	Сез нкбт кпмтт алданасыз?	Татарлар шундый гына булып корыйлар икн	Леся, кырда ат бар, шуны нрс эшлрг белмисе, кагылма!	Кайт, Гата!	Кзтчн, алар барысы да сарык кебек, бер-берсен эчрлек	Матурылыкка ни зге бар? Без матурылыкны белбезме?	Мин бу балапарлардан бик туйдым, мин аларны яздырып бетердем, тмам	Кара тнлелр чен ясалган, мин аны алмам, буш	Кызлар, сезне егетлрегез сезг енси мнсбтк керерг йтс, сез эшлсезме?	Сезне 'ни кайда укый алам?' дигн сорауларыыздан бик туйдым, бу гит хбре тгел!	Сез кайда идеез, ни чен сезне монда крмдем?	Сезне WhatsApp'тан бик туйдым	Мин алашылган, сез белн хл каттым, алашылган	Яхшы, мин туалетка утырып алыйм...
330	Нинди абсурд, нинди ахмак сорау?
331	Аңламыйча, ахмак, эшнең төбен,
332	хуйня ул, минем абый мине кыйнаган вакыты да булды саташып_)))
333	башын исэн булсын:)калганы хуйня
334	Ул кызнын долбоеб икэнен генэ анлата.
335	Белемсезлектән һәм бу илнең пропагандасыннан чыккан мәгънәсез ахмаклык ул. 
336	Рамис, ул бит синнэн хуйнямы бу дип сормаган
337	Акыллы кешеләр ярдәм итәр,ә көлүче ахмаклар булса,аларга төкерегез.
338	телевизор аша алар телэгэн гавноинформация бара бит.
339	э безнен ,комп аша утыра алмаган бабай-этилэр шул гавно инфага ышанып утыралар.
340	хуйня ул, главный тазалык булсын_)))
341	моны синен егетен укыса ахуеет дина
342	дура бляадь тупая ,оныта алма мине,укен гомерен буе!!!
343	Юк бля сине
344	Баланны берэр еблан шушы хуйняга утыртса?
345	бля мин баралмыйм))
346	ну теге иине бар бит ине шунда баай теге айбер инда беласен але аны бар бит ине бер нарсса,ну анлаталмыйм ине ну теге ине все теге бля теге дим мин сина
347	Ваемсыз халык шундый аермасын сизмэсэ, ботенлэй ахмак, надан икэне.
348	Тэки тузмэдем, ачуны чыгардыгыз юк бар нэрсэ бн блять
349	Ну блин мындый хуйняны язмыйлар бит Инде)))
350	Заипали бу сорауларыгыз бн
351	бля братан сине тагымыйм мин, Татарстан дигэч гэрсэ эйткэнне бик яхшы ан,ладын бит син
352	Нахуй бы жибэрер идем,алдан уйларга кирэк,ул мина ошамый дип йорисе тугел
353	хуйня ул, главный тазалык булсын_)
354	Тик бу ахмак сүзне әйтер алдыннан,күп итеп акча туплап куярга онытмагыз.
355	урысларга ярарга тырышып исем фамилияне узгэрту ахмаклык инде ул.
356	йормэсен иде долбаеб белэн, монда язып какой толк инде аны
357	Менэ яхшы сузлэр бу ичмасам)хуйня \"гонять\" итеп тэк утыра)
358	Анын исэрлэнгэнен курсэгез, ушыгыз бетэ, слишком выебывается, ул бии белсэ эле можно промолчать.
359	иртэгэ 1нче апрель,алданып бетербез инде бля))))
360	Хэ бля йогерэм сина акча салырга хахаха. Сектем эле.
361	Аллаһы Тәгаләнең кануннары туктамыйча эшли, берәр милләт, дәүләт яки башка бер төркемгә аерым таләпләр кагылганын уйлау ахмаклык. 
362	хуйня га эйлэндереп бетерделэр группаны
363	Ой бля ботенесе умный шундый
364	ир булгач кукэемэ спрашивайларда утыра соң ул, семейный эшлэр бн шөгыллэнсен
365	Анон, айда не бзди, эле генэ шулай сойлэнэсен син.
366	бляха муха..вот ошый, гашыйк будым шул машинага
367	Синен бер генэ тон йокламаганын хуйня ул)мин анын белэн ботенлэй саубуллаштым)
368	Доресен эйтэм кайбер пешиход охуевать итэ)
369	Гулечка, Резеда, мозга сегеп утырмагыз, сез алай да булдыра алмыйсыздыр эле
370	Бля , заебали жырнын сузлэрен язып
371	Шуннан бер маржа эбиен керэдэ
372	Хатын кыз исэр инде ул,кием заказать итэ материал не-то,чэчэк заказать итэ черегэн,торт заказать итэ ошамый,кут...ма магазиннан белгэн жирдэн барып алмый ??
373	Узегез гаепле барышнялар хэзер ботен эйбердэ бар магазиннарда ,очсызга алам диеп хуета аласыз аннары жылыйсыз
374	маржа да шул татар инде ул
375	андыйлар дохуя
376	Ләкин вакыт узган була, хатын марҗа, балалар урыслар, урыс гаиләсе була, хөрмәт юкка чыга, талашулар башлана.
377	Мунча заебись ,кара мунча булмаса.
378	Кайберлэре маржалардан да арттыра!
379	Аның хатыны марҗа, шуңа күрә аңлап бетерми.
380	Матрешка марҗаларныкы
381	Татарча сөйләшәбез,ләкин,балалар бакчасының марҗа тәрбиячесе белән аралашу,балага тискәре йогынты ясый.
382	дискотекага жырлар жибэрегез))прям охуенныларны))
383	Bäräkät дип яза башласак татарлар тилерә башлаган диярләр
384	минем киленнэр маржа
385	чыктым аркылы купер булды бу..маржадан башланып киткэн иде, анары яшкы бн энесе, шуннан сон бурегэ эйлэнде.. 
386	Форднын 2гына Эйбэт 3 кузов Зур эчендэ урын Юк ни хуя.
387	Безнен егетлэр ин чибэрлэр,маржалардан караганда)))
388	Әгәр без хәзер бабалардан калган мирасларны сакламасак киләчәк буыннарыбыз урыс марҗалардан ким булмас.
389	Синен кебек тилелэр булса гына инде
390	мин сине маржага бирмим)
391	сегеп салды инде ул))
392	Хомзин заебал барда кайт инде
393	Кутлэрен сегеп бетерэсе бар аларнын
394	Татарча гына язмыйлар,күбрәк марҗача.
395	булыр бар ул ташлашсан аннары охуеешь как тяжело
396	Язып тормыйм инде, а то охуеете
397	менә җәмәгать, бәрәнгене корт басты, ә авылны марҗа басты...
398	бер \"маржа\" килгэн ич )))) укытучылар аны ойретергэ телилэр)) поп корн алып хэм карап момкинлек бар)))
399	булды инде бер тапкыр,узе гаепле,илялэнделэр белэт,хэр бер кургэн кешегэ мин сине яратам диергэ,тора башлагач мавыгу гына дилэр,фу как сез заебали.
400	Ләкин татар нидер үзенекен уйлый башласа, марҗаның каны кыза башлый
401	Күрерсегез, килеп чыга хәзер марҗалар белән йөргән-торган әдәмнәр, яклый башларлар.
402	2014нче ел ваще хуевый
403	татар кызлары юк) шуна курэ маржаларга эйлэнэлэр)
404	Татар малае -маржа кызы белэн
405	Чистый маржа булган бу
406	Хәтта марҗа кызлары да безнең туган телне популярлаштыра, алга этәрә.
407	карап утырдымда,уйлап куйдым эле,мин акшта укыган вакытта кечкенэ генэ булып йоргэн кызлар,хэзер бигрэк усеп киткэннэр,менэ тиз утэ икан гомер,мин прям даже прихуел бераз)))..
408	татар кызы ир эзли,сез тилерешеп чыгасыз.
409	б*эт татар палатасы пит бу, маржалар палатасы тугел ич
410	эллэ минем тиле генэ тилерэме шул танчики дип?
411	безнен урам шундый заебись инде ул
412	Алмаз, сине тугел мине дэ сегеп ата кай вакыт))
413	Икесендэ карадым заебись фильм   
414	татар кызларын хурлап язганнар шунын очен маржа алыгыз дидем.
415	Ипи кибетендэ,дененне сегим  
416	Тик әнкәйдә дә әнисе язмышы - ир кайтмый,командирының кызы -марҗага өйләнеп,хезмәт иткән шәһәрендә кала.
417	юлэр син,ашамыйча кызлар куып йорисен
418	Яра инде заеб кеше колдереп утырмагыз монда)))
419	маржа булса да ярый)
420	Торкемгэ керэсен, кайчак аптырап куям-эллэ мин маржа торкеменэ ялгыш кердем микэн дип?
421	Эллэ инде ошбу торкемдэ манкортлар утыра?...
422	Пешеходные Актаныш та морда охуевший машина кургэч кирелеп чыгалар торле момент була.
423	агач утыртып бетерделэр юл читенэ кем Килеп чыга анда хуй знать
424	Бу инде маржаларны да артта калдырган
425	Татар кызлар яратам, маржалар мина кирэкмий
426	Шулай кирәк, ләкин  марҗалар үкерә башлыячаклар.
427	Бар бер инструктор Исеме булырНэкыйп, Узе кутакта белми Безне йогертэ знаккарарга дип
428	Марҗа һәрвакыт марҗа булып кала, татарча сөйләшсә дә, мөселман булып кыланса да, үзенә үзе хыянәт итми.
429	Нихуя себе эниеннэн элэгэ сина сакланырга ярама ды чтоли
430	Бәлки, марҗа сатучыга апаның милләте ошамадымы?
431	Берәр марҗа язгавндыр инде, татарлар боолай язмас.
432	Мич башында марҗа әби,
433	марҗа күрдем дип, ул хәтле башны югалтмыйлар)
434	Заебали инде,жеп бирэм кирэк булса бер нинди таблеткалар да кирэк булмас
435	дохуя причина тагынКонкрет яз ничек ничек икэнен.
436	Икегездэ бер тиле икэнсез
437	Танышым марҗа хатыны белән аерылыштылар яңа гына, җәй башында үтереп мактаган иде, хәзер әйтә, Аллага шөкер, котылдым, ди)
438	белмим мине не заебал:)))))минем куптэн бетте ул:)
439	Арчада кем дохуя сүгенә,спалился син
440	Алайса балаң үскәч марҗаларга тартылачак.
441	эй жыен хуйня-муйня устереп сатасында, аннары кутэрелэсен инде)))))
442	Главное маржа булмасын
443	Анда заебись бугай!
444	хотя, минем мархум бабай эйтэ иде\" заманасына кутак та булмаган анын, а вот кешесенэ булган\"ди иде
445	Кемгэ кирэк шул укысын,суеп утерэм дисэлэр дэ эшли алмыйм шул кутакгесларны
446	Эй кутак кына  илэмэгез  инде: )
447	Егереп тоштем бакчага йогерме тиен акчага акчча тугел таш икэн вои син кутак баш икэн
448	Синен кутак эшен бармы сон анда?)
449	белэт кая фоткалар,яналыклар,кутакта эшлэмисез пииизду)))))
450	Эчеп барсан вообще пиздец була сина.
451	да да,5 аилык бала белэн 1 сэгать очереть торырга кирэк жыен чирле кеше янында,еще кергэч грубить иткэн булалар кутак башлар белэт!!!!!!
452	кыска итэклэр темасына багышлап)))не опсикайтись)
453	э эгэрдэ мудак булса, аны кыз уз кулында тотарга кирэк, минемчэ)
454	жибэр кутакны,жунсез кыз,озэсен бит,садист
455	сектегез инде шул футбол белән,кутакларыма кирәк иде.
456	Бала чага булмагыз инде жиен кутак баш сузеннэн кытырып
457	не секрет Анваровлар кутак башлар алар
458	Бу группада кутак чэйнэп  утыручылар куп икэн, берсеннэн берсе умный блээт))
459	Бала чагалар кутак калган микэн олылар эшенэ кысылмасыннар иде
460	Синен кутак эшен бармы минем хэлдэ врач чтоли
461	Купме эчэсе килэ,шул чаклым эчсен бала,нэмэ ана чамалап кына бирергэ,аз да булмасын hэм мэжбури дэ эчертергэ кирэкми,ул педиатр кутак белсен мени балага купме кирэк икэнен,бала купме эчэсе килэ,шул чаклым эчэ инде ул...
462	синен кутак эшен барма минем нишлэгэнемдэ
463	минем сине ни эшлэвендэ кутак та эшем ачуым килмэгэе, но белэт узеннэн шундый принцесса язадын син...
464	бер вакыт бер псих килэдэ,пиздец егетлэр,качып булмый ди.
465	Баш эшлэми, кутак тора))
466	кутак та анламадым..
467	кутак чэйнэп утырмасын монда,и хули монда яза андый сораулары белэн,сайт знакомствлар до хуя и больше.
468	Кутакбашлар шикелле чабып йорилэр дэ,эчеп, ангары авызларын бэтэклэндереп жылый башлыйлар
469	)))арча авылында кутакта юк анда)
470	Мартнын 8е кутак аларга ! ))
471	Казанда кутак яумаган эле
472	Бу кутакбаш килэме буген юкмы?
473	Хэ куп мозга сегеп утырсан вообще бармыйм
474	Кутак башлар басып алган туган илебезне!
475	Чыннан да татар кызлары ин шэп хэм  матур,шуны да белмэгэч экэлэне нигэ кутакка тагып йорергэ сон ))
476	Бляш .....кая без катимся, раз ул сине кияуга алган ул мудак
477	Сабыйлар дигэн була, бер кутак башы ускэн бит.
478	мин улгэч балаларым \"Бабайдан куттакта калмаган \" димэсен
479	актанышта нинди кутак баш форпостниклар барлыкка килгэн ул??
480	нэрсэ ул монда оныткан бу кутак баш))
481	кутак чэйнэп утырасын
482	кутак илэргэ ботенесе дэ оста инде ул;)
483	минем бывший Актаныш районыннан, хэм ул мудак!
484	Ошатып аралашкан кызын сина кунакка килеп, башка егет бн икенче булмэгэ кунырга кереп китсен инде, пиздец инде бу.
485	Сегелеп бетегез,хэркемнен уз кайгысы узенэ иткэн,кендез стабикэ,абыстай,тенен,шмаралар сез,матур сузгэ кутак суырып йерисез
486	Улым, коялэнмэ, бирэлмэсэн, авылда калырсын, тракторист булырсын, булт борырсын, кутак жоны кырырсын.
487	Петросян, блэ!
488	пиздец хэзерге яшьлэр
489	Эй блэт ташлар идем послать итер идем дип торалар кеше колкесе.
490	Секте мине бу бала-чагалар..!
491	Кысылмасалар иде, блэт
492	Кароч сузлэре уземнеке минусын спиздил, жырнын тулысын тынларга була, но аларны тынлап булмый автор жырлый башлаганнан сон хэм бу вообще кызык тугел
493	Бэтэгенэ приключения эзлэмэсэн иде син.
494	Кермэ блэт кеше арасына
495	2ай,нихуя кочле мэхэббэтегез
496	Шулай итеп блэтлеккэ чыгалар да инде))))
497	Берэр спорга кереп китсэн башлана инде, син пиздюшка авызынны яп, бла бла бла, уз яшенэ  купне белгэн, кургэн сыман
498	блэт минем сонгы арада тош тэ кургэнем юк
499	мине калдыра курмэгез тагы, блэт_)))
500	Денис, 6 Яшь дияргэ иден,тогда ышаныр иде  ссукан))
501	Эш эш эш блэт)
502	Урамдагы пиздюклардан башлап кызларга хэтле гопота.
503	йшекне яп блэт !
504	Сабантуй закончился,блэт кайчан экзаменнарыгыз бетэр инде.
505	7дэ жыелалар дигэн иде,нихуяда кеше юк иде,колгэн очон пизды бирмилэр.
506	блэт,соенеп куйган идем инде сине курмим дип)булмады инде)
507	Вот блэт, мин бит шэхэр баласы мин монда мунча курмим бит))
508	Бу машина хатын кызданда куп сорый бер айда ботенесе тералде май алыштыр тэгэрмэч ал страховка йоргэн кыз нихуя анламый(((
509	Ана калса, мин пиздатый жырчы)) яздыра башлыйм эле блэ)))
510	Белмэгэн килеш,эттем сектем язып утырмагыз монда
511	егет кеше уйлый аннары эшли- кыз кеше баштан эшли аннары уйлый нахрен мин шулай эшлэдем дип)))
512	маймыл куте,мин дэ сине яратам)
513	халляр ат сегэрлек буй гына житмей)
514	Эх сез матур кызлар ёбаный шалавылар...
515	Эчми торган маймыл бн эчэ торганны ничек аерып була...непутевый коментларыгызны Котеп,эчми торган адэм
516	Бар,сэбэбе сине сегэргэ тиеш тугел,маймыл
517	Язылган бит \"эктем сектем попсушникларнын сайты тугел\"
518	Бары тотып сегэчэк лучше кач !!!)))
519	себерке сойлэшми бит ул
520	Сез егетляр берраз гына буталдыгыз, нинди оч сегэ? алты!)
521	хэ язам инде тутырып,бирэлэр тучны  телефон тотмый сцук     
522	ат сегэр иде буе гына житмэй))
523	Ятып йокларга нахрен
524	уземэ инде 25 яшь(егет кеше) но блин акыл не хрена да юк....
525	бу яшьтэ эзерэк житди булырга кирэк икэнен анлыйм...но хаман да тиле сатып йорудэн туктамыйм=)))
526	Ильдар дорес язды, шалава…
527	Монда янгыр тугел кут пешэ)
528	шулай була ул егетен булмаса,маймылга кучэсен)))))))))))))
529	Адаш сегэсен син
530	Тоне буе эктем-сектем йоргэн кызлардан остенрэк курэм.
531	Группадагы язулар ошамый икән тогда нахрена монда подписались??? 
532	Эттем-сектем эйберлэр язмагыз, бик кирэк иде)
533	Иии жыен юк бар очен мозга сегэсез)
534	Баргач аларны сегэлэр ди
535	Егетлэргэ сорау: \"Кыз очен кут жырту!\" андый понятия бармы ул?
536	ул кадэрле тупой сорау бирмэгез инде....
537	тупость реально, кайчакта кызык
538	Менэ хэзер кут тобенэ килеп терэлгэч бер эйбер дэ белмибез.
539	директор ебаный дип эйтэлэр анда, подслушано мед.колледж дигэн группа тозегэн очен кутлэрен с##кэн.
540	урыс эйтмешли, какая х.й разница,главное минем язганны анладылар,э хата это ху...ня =)
541	акча очен кут жыртып китеп барган бит) авылдашларга концерт курсэтмичэ
542	кут белэн уйлауны туктатасы
543	мин как обычно, сонга калдым инде, кут битен генэ убеп алсам да житэ))
544	егетлэр каршысында, кут селкеп йорисе юк эле:)
545	Э  нигэ сразу кут катырырга?
546	жайлыда инде Хэзер интернет булгач, кут ошетеп йорисе юк кызлар эзлэп  урамда))
547	Мин тоже сорыйм эле: кеше тычкач кут кыза
548	кут катмасын очен яхшы киенергэ кирэк инде))
549	Урыс кутагым))
550	Алыгыз ,ишетмисезме әллә,теләсә кая куегыз бу дураны!
551	сон син аларга гел кут белэн борыласындыр.
552	Бар да яхшы,тик кут ката
553	Чаевой очен,кут селкеп йору килешми
554	Ник кут ертасын алар очен, эллэ узен дэ шул шарагада эшлисен?
555	Сунын жылылыгы 19 градус,ул кут катырыр очен менэ дигэн сузме инде?)
556	Авылда кут ката хазер, шэхэрендэ генэ ят инде)))))))))))))
557	минемча , ничек тэ булмаса , тэлэге де булса , булай киенсэлэр ул эйбэтрек инде , ачык кут белэн йоргенче ... ))
558	кут катырыргамы?)
559	Ах зарлардан туйган кунел ала блэззэт...
560	Кызларга:сез, кутагыма ябыгам дип чабасыз?
561	Мэгьнэле жырламагач кутагыма жырлап йори мени,син шул селэгэенне агызып йорисен инде шунда
562	кутагыма сугенэсенмэ сон алайса?)
563	Урыс кутагымнан белсенме татарча
564	кутагым кутэрелде кэеф юк
565	тикшерэ,кутагы торганлыгын)
566	Ник кутагым татар бит без
567	эй кутагым анда упкэли торган эйбер дэ юк бит)))
568	АКШнын узлэренен кысылмаган жирлэре юк,кутлэрен кысып тик ятсыннар
569	ни кутагыма русча язасыз узегез урыслашу турында?
570	сөйләшегез татарча хәм сегенмәгез урыслар арасында сытык кукәйләр кебек!)
571	Кайгы кутагым
572	Иначе кута**ыма өйләнергәме
573	Ул ирлэрне ничек кутлэренэ утыртырга индэ?
574	Прям эниен\"улым кутагына жон чыкмаган\"эле  диме???
575	Рамис кутенне алай кыздырма!
576	Була кутагым мин хэр елны шулай каршы алам :)))
577	кутенне кысып кына утыр
578	жэхэннэм кутендэ каян салыйм ди уземада сала алмыйм
579	Алар кутагым опг опг дип  кычкырып кына утыра белэлэр
580	канишны, кутагым, авыртсам эни орыша аннары_)))
581	И кутагым кутагым...)))
582	бер-беренэ ышанмагач ни кутагыма йорисез сон сез?)
583	Борчылма кутлэрен Дамир Амиреч сегэ аларнын , янган саламнары очен!!!!))))
584	Мунчада шпили вили уйнаганнар
585	хатыны булсада,кутагы сулга карый)
586	кутлэрен сегэр идем
587	Мин дустым алай итсэ, дустымнын кутен сегеп машинадан егып тошерер идем!
588	Абыен шулай дэвам итсэ, сегеп тэ атырлар, анын Куз алдында!
589	кутагыма кирак алдан ук билгеле була инде ул
590	Нэрсэ тычкаклайсыз эллэ??))
591	тычмаган куткэ,бук ябешмэй
592	Кит кутагым мина бабник булырга эле мина 12 генэ яшь
593	шэхэрдэ кутагым 80%кеше зарплатадан зарплатага яши,квартплата,бензин!!
594	Әй, ахмаклар, аның нәрсәсе җирәнеч?
595	яхшы татарлар хэзер эз хэм алар эллэ нинди маржаларга илэнэр.
596	читкэрэк киттек, и бу кыз сумкасыннан ике бутылка Ледоф чыгарды, берсен ачты, очтэн берен авызыннан гына залпом эчте,кил эле монда дип минем башны иснэде икенче бутылканы мина суза..честно говоря мин охуел...)
597	Но блять энилэр алып кайтып китте т к апай икенче авылдан иде.
598	Әнә, бер катнаш туйда марҗа кодагый үзенекеләр белән таныштыру вакытында “деверь, шурин, свояченица, сношеница”ларын тәмам бутап бетерде.
599	Бер марҗа хатыны малаен йөртте миңа.
600	Тулке менэ дуртенчегэ генэ менеп булмый, ни хуя!
601	эммэдэ лэкин бер оч ел элек шуны белдем кем миннэн колгэн аларнын тормышы хренова икэнен.
602	Сездэ барыгыз Шэбезбашка,ахуенно анда!!!
603	Ишекне бер карт марҗа ачты һәм кемне эзләп килүемне әйткәч
604	Әйтик, берәр үзгә кеше, берәр марҗа булса, ире күмелгән кабер түмгәген кочаклап, кычкырып бер елаган булыр иде, ләкин Надия аңа бармады, шулвакыт җанына шулхәтле читен булса да, ул тын торды, эченнән генә елады.
605	Шунда аларнын шпили-вили булды.
606	– Сыра заводына технорук булып килгән менә дигән марҗага өйләндем!
607	Мин үзем мәсәлән шулай итәм, әле бер марҗаның да, яки урысның да үпкәләгәнен күргәнем юк, киресенчә авызларын гына ерып торалар)).
608	Анлагыз хуево Этиен сина бары отчествосын гына калдырганда.
609	Ул старшийларын синен авылда гына невьебенно крутой инде по любому, казангамы анда или белмим нинди шэхэр сезгэ анда якын, барсалар узлэренен очколары жим жим дыр)))
610	хэм шул вакытта уйлап куясын инде нахуй надо дип.
611	Бөтенесе белә,я дурак
612	Мин сволочь.
613	Если син исэн-сау, таза, сэламэт, йореп торасын икэн шатланыгыз секкэн кызлар Хэм егетлэр шатланыгыыыыз.
614	Мужиклар сегеп атса?
615	Бу тош кенэ булган икэн, сегим диеп уйладым.
616	Кутагымы чэйнэмэ, алар бэйлэнсэ бэйлэнеер
617	Сука, сузем калмады:)
618	Шуннан \"бакча артындагы талда\" дия дия килеп чыккан раствррны корэк белэн против часавой булгатасын да и опять ябык форточкага \" заебааал храпеть уже \" дип кычкырасын)))
619	Сез куз алдына китерегез урысны кайсы урысча анламыйда сойлэшмидэ....... какой нахрен ул урыс була сон?
620	Эй кутагым заебали инде жылап, тегендэ бу, монда шул, сука нежные Блэт)
621	колбаса ашыйсыз, эллэ Анда итнен самый заебисеннэн фарш ясап яталар мы
622	хуй сезгэ, тараканы да, кумагы да шунда, секми дэ ашыйсыз эле лачтыр лочтыр, тэмле дип))
623	Ну бля, неужели булганына шокер эйтеп яшэп булмый?!
624	Мескен Ике суздэ эйтэ алмый калды кутенэ типтелэр
625	кутен ябышмасын)
626	берэунен дэ кутен катырып йорисе килми
627	ял коненда тик ойда  утырабыз инде, тышка щыксан кутен ката бит
628	Берузе яшэп карасын, кутенэ тигэч, тезлэнеп каршына басмас микэн.
629	Ирсез калам дип уйлама, бетмэс монда жыен бук.
630	Бу очракта кутене генэ тугел , эллэнэрсэлэрэне жыртырга була .
631	Бу илдэ кутен белэн кадак суырсан да ,кешегэ ярап булмый.
632	Актаныш урамнарын каммунальный них**да карамый,житэкчесе череп баеп бетте инде!
633	Токерэ хэзер халыкка , нигэ кутенэ тибеп чыгармыйлар !
634	Салкын эле,узен чык...кутене катып йор шунда))))
635	Барып кутен с*к
636	кутен сегелсен иртэгэ,пешеп чык парада утыра-утыра..:))
637	давай,крыса,сина да тэмле тошлэр..:))
638	кутенне дэ сортеп бирмэскэме?
639	Ииии Аллам сезне бит бэйлэп куймаганнар, кутенэ тибеп чыгар
640	але килэчэктэ аягын юып ,суында эчерер,мингерэу ишэк.
641	Бу татар халкының хурлыгы, аны нигә куясыз?
642	Татар башын татар ашаган,ул заманаларда да сатлык җаннар күп булган, урыс аракысына сатылып
643	Пычырак телле эдэм синен дэ кукэй эшен бармы кешегэ шулай язарга
644	ычкынып бара бу постепенно
645	Машинаны куып кертү өчен, гараждан бу машинаны куып чыгарырга кирәк, сарык
646	яшьлеген эрэм итэ инде, карт усырак белэн
647	Ххатынын балаларын ташлап, яшь хатынга илэнде, хазер мактанып, кутак бэете укып утыра
648	Давай мазга секмэ эле Иван
649	Акерма сарек кебек
650	авызынны сегим нэрсэ бу
651	ничек инде бу яшь матур кыз бу карт тэрене яратсан?
652	Акча очен берешеп беткэн бабай куенында яткачы,уз тинен, белан тормыш иту якшырак тугел микан.
653	косасы килэ инде бу Ильмирадан, жилбэзэк,ялганчы бер хатын инде..
654	Узбак кара халыкнын балаларын яклап ятканчы, татар телен саклап калса лар бик айбат булыр иде Миннехановка.
655	Инде кайда карама шул кара халык басты, жыен авыру шулар дан чыга, сасып йорилар
656	Кутак куз, барганда кая карый ул малай?
657	Кузенэ кутак ускэн штоли белэт
658	Эйдэ кутак чэйнэп йормэгез инде кичкэ таба
659	Чукеч то арга ойрэн, кутак кул, ананны себрим
660	Сектен син ашап.
661	Мунча мени бу кутагым, абаааау
662	Дивана ЧТОЛЬ Чапылдатма эле шул авызынны !!!
663	кайсы районнан чыккан бу ужым бозады
664	Сегеп салды блэт нормальный рулонны
665	Киракса узенне сегабез
666	Кешесенэ лэгэсен бит инде ээээ теленне кутенэ тыгалар точно, аннары елама яме
667	Секкечен сынмасын
668	Фу хашарат, аны сулап тормыйлар
669	Ник бу дуракны монда курсетелер дурдомга озатырга кирек
670	Бу нинди псих хатын?
671	Бу бит сэлэмэт кеше тугел, дивана..
672	Тычкак
673	Авызынны, улчэп ач берэз, оятсыз.
674	Уф кыяфэтсез Яруллин хэтле бул эле башта, оятсыз
675	Нишлэп бетте безнен егетлэр, хатын кыз сыман кут болгап жырлагач матур дип белэлэр микэн сон????
676	Сэхнэдэ дэ артистлар шулай кылана бит, гел кут болгап жырлыйлар.
677	Бушкуык, күптән вакыт иде
678	Кутагым блэт кутагыма шул эйберне уйлап чыгардылар мени кутак башлар кутагым
679	әнаңне сегәем бләт хайван жабыл
680	мозга секмә итәргә (
681	Э бу маржаланган әйтмим инде кем милләте буенча татар булып туган телен белми.
682	Юкны сойлеп утырма инде, елап стрисларга эз чыкмадын, кыланчык
683	утыралар дингэ бирелдек диеп ерилэрдэ эчеп Се...шеп дин белэн чиста булдык диеп ерилэр но халык дурак тугел Кайсы тишектэн чыканыгызны Белэбез
684	Халык санын алу якынлашкан мэлдэ нинди тозсыз шаярту
685	Артистлар сез сонгы елларны эллэ нишлэдегез, февраль аенда сэхнэ арты пычраклары сойлэпйордегез.
686	Жыен гайбэтче, мактанчык татар эстрадасында жыелган икэн.
687	Хатыны бик матур, но жырчы тугел, нечего аны ияртеп йорерге, ат дулаганда бака ботын кыстырган кебек.
688	Барда жырчы инде хазер этедэ бетедэ,акчан булса
689	Мишэр кутенне тишэр дип белми эйтмилэр шул.
690	Башка кайгылары юк от жира бесются илдэ сугыш бара артык акчаннны жибэр фронта оят кирэк шулкадэр кылануга
691	Уф Аллам нига кирак инде бу хатын монда.
692	Алла бар артис та эчкынды инде, тауба.
693	Ния бу ночной бабочка кебек киенгэн
694	Эстяга нишляден, алкаш хатынга ошагансын.
695	Бер кызыгыда Юк, сэхнэдэ сойлэргэ ойрэн аннан чыгарсын, юнсезлек бу кем кушты сина шулай кыйланырга, тэртипсез бигрэк жэлсен унышлар сина...
